seed,method,minU,gap,pidist,pirms,topk,ndcg,auc,time
15,SGLD,58.45613599802593,25.972562851553825,2.312042481791389,0.2652094613500432,0.46153846153846156,0.538694935683174,0.5653846153846154,0.04123258590698242
15,qSGLD,33.61131575145594,1.1277426049838368,0.44586988639941433,0.05114478359955283,0.6538461538461539,0.7279577186836914,0.8615384615384615,0.04370522499084473
15,cycSGLD,34.75344439948384,2.269871253011736,1.1600644601024035,0.13306851972577496,0.5,0.6079184902044903,0.6323076923076925,0.04135274887084961
15,SGHMC,38.58623788218939,6.102664735717283,1.6976235840620018,0.19473078018677875,0.38461538461538464,0.49972273330357436,0.5538461538461538,0.04186224937438965
15,AWSGLD,33.504295238994445,1.020722092522341,0.3868638548700968,0.04437632758650887,0.5769230769230769,0.6641399360709183,0.7746153846153846,0.07117772102355957
16,SGLD,58.646018449190265,25.74480359471407,2.361523217542399,0.27088529100242986,0.46153846153846156,0.538694935683174,0.5646153846153846,0.04073786735534668
16,qSGLD,34.02297908410622,1.121764229630024,0.4651939271266478,0.05336140309194428,0.6923076923076923,0.7667419887025195,0.8792307692307691,0.0436708927154541
16,cycSGLD,35.30157395193297,2.4003590974567786,1.2020463181695122,0.1378841691146327,0.46153846153846156,0.591630300175902,0.6515384615384616,0.04127907752990723
16,SGHMC,39.18715999783694,6.285945143360749,1.7982835838719982,0.20627727405068919,0.4230769230769231,0.5249497400096041,0.55,0.04176187515258789
16,AWSGLD,33.92265120858657,1.021436354110378,0.40956101552984825,0.04697987047127634,0.6923076923076923,0.7379742800220348,0.8615384615384615,0.07137846946716309
17,SGLD,58.15846071751882,25.579270540340843,2.3039057675543195,0.2642761162160471,0.46153846153846156,0.5381930335211138,0.5546153846153846,0.0419771671295166
17,qSGLD,33.731682331872605,1.1524921546946274,0.4271870249904539,0.04900171241908349,0.6153846153846154,0.6548644619835255,0.7661538461538462,0.04317665100097656
17,cycSGLD,34.952375750017616,2.3731855728396383,1.1394455132750088,0.1307033643167525,0.6153846153846154,0.6952519348983945,0.6453846153846154,0.04111194610595703
17,SGHMC,39.11710201953633,6.537911842358355,1.7094753017553497,0.1960902654429018,0.5,0.577903025564824,0.566923076923077,0.04166078567504883
17,AWSGLD,33.61853157506623,1.0393413978882506,0.38559085263342097,0.044230304215335955,0.5384615384615384,0.5417670739801542,0.6984615384615385,0.07117199897766113
18,SGLD,59.37179273589845,26.43634258066681,2.250497519833228,0.2581497700432096,0.46153846153846156,0.5379010035937142,0.5638461538461538,0.0408940315246582
18,qSGLD,34.07635012345053,1.1408999682188892,0.4080200961191665,0.04680311489255787,0.6538461538461539,0.7369427529197764,0.8361538461538461,0.04373955726623535
18,cycSGLD,35.05506180938613,2.1196116541544896,1.062162216155692,0.12183836215447015,0.5,0.6269875531141303,0.68,0.04140448570251465
